TIME,DV,ID,DOSE,MODEL,Treatment,SAMPLE_ID,V0
7,-0.410882254,5519,50,21,OLAP50,PDX288,0.5281536
10,-0.325234418,5519,50,21,OLAP50,PDX288,0.5281536
14,-0.317177126,5519,50,21,OLAP50,PDX288,0.5281536
17,-0.376634182,5519,50,21,OLAP50,PDX288,0.5281536
21,-0.268000341,5519,50,21,OLAP50,PDX288,0.5281536
0,-2.024284489,5520,50,21,OLAP50,PDX288,0.13208832
3,-1.841632299,5520,50,21,OLAP50,PDX288,0.13208832
7,-1.519070291,5520,50,21,OLAP50,PDX288,0.13208832
10,-1.361093468,5520,50,21,OLAP50,PDX288,0.13208832
14,-0.90442323,5520,50,21,OLAP50,PDX288,0.13208832
17,-1.051535019,5520,50,21,OLAP50,PDX288,0.13208832
21,-1.053926536,5520,50,21,OLAP50,PDX288,0.13208832
0,-2.897940811,5521,50,21,OLAP50,PDX288,0.05513664
3,-2.638057829,5521,50,21,OLAP50,PDX288,0.05513664
7,-2.121864818,5521,50,21,OLAP50,PDX288,0.05513664
10,-2.305797046,5521,50,21,OLAP50,PDX288,0.05513664
14,-1.65361783,5521,50,21,OLAP50,PDX288,0.05513664
17,-1.399799547,5521,50,21,OLAP50,PDX288,0.05513664
21,-1.130466613,5521,50,21,OLAP50,PDX288,0.05513664
0,-1.153456131,5522,50,21,OLAP50,PDX288,0.31554432
3,-0.889790583,5522,50,21,OLAP50,PDX288,0.31554432
7,-0.441648129,5522,50,21,OLAP50,PDX288,0.31554432
10,-0.791130883,5522,50,21,OLAP50,PDX288,0.31554432
14,-0.431967618,5522,50,21,OLAP50,PDX288,0.31554432
17,-0.333202588,5522,50,21,OLAP50,PDX288,0.31554432
21,0.041689663,5522,50,21,OLAP50,PDX288,0.31554432
0,-2.23767714,5523,50,21,OLAP50,PDX288,0.10670608
3,-1.600271849,5523,50,21,OLAP50,PDX288,0.10670608
7,-1.23788746,5523,50,21,OLAP50,PDX288,0.10670608
10,-1.391809542,5523,50,21,OLAP50,PDX288,0.10670608
14,-0.704382218,5523,50,21,OLAP50,PDX288,0.10670608
17,-0.735570456,5523,50,21,OLAP50,PDX288,0.10670608
21,-0.47259123,5523,50,21,OLAP50,PDX288,0.10670608
0,-2.559616403,5524,50,21,OLAP50,PDX288,0.0773344
3,-2.023902696,5524,50,21,OLAP50,PDX288,0.0773344
7,-1.243275953,5524,50,21,OLAP50,PDX288,0.0773344
10,-0.944340268,5524,50,21,OLAP50,PDX288,0.0773344
14,-0.855343997,5524,50,21,OLAP50,PDX288,0.0773344
17,-0.448373528,5524,50,21,OLAP50,PDX288,0.0773344
21,-0.176600959,5524,50,21,OLAP50,PDX288,0.0773344
0,-2.318454346,5525,50,21,OLAP50,PDX288,0.0984256
3,-2.345008369,5525,50,21,OLAP50,PDX288,0.0984256
7,-1.849931102,5525,50,21,OLAP50,PDX288,0.0984256
10,-1.771067355,5525,50,21,OLAP50,PDX288,0.0984256
14,-1.556551009,5525,50,21,OLAP50,PDX288,0.0984256
0,-1.841632299,5547,50,35,OLAP50,PDX467,0.1585584
3,-2.037696019,5547,50,35,OLAP50,PDX467,0.1585584
7,-1.319333975,5547,50,35,OLAP50,PDX467,0.1585584
10,-1.203201902,5547,50,35,OLAP50,PDX467,0.1585584
14,-0.874181694,5547,50,35,OLAP50,PDX467,0.1585584
17,-0.619534703,5547,50,35,OLAP50,PDX467,0.1585584
22,-0.390831701,5547,50,35,OLAP50,PDX467,0.1585584
0,-0.473206192,5559,50,8,OLAP50,PDX102,0.6230016
2,-0.462595616,5559,50,8,OLAP50,PDX102,0.6230016
6,-0.030000756,5559,50,8,OLAP50,PDX102,0.6230016
9,0.050398014,5559,50,8,OLAP50,PDX102,0.6230016
13,1.142583036,5559,50,8,OLAP50,PDX102,0.6230016
0,-1.397735563,5560,50,8,OLAP50,PDX102,0.247156
2,-1.111628473,5560,50,8,OLAP50,PDX102,0.247156
6,-0.533369505,5560,50,8,OLAP50,PDX102,0.247156
9,-0.384913585,5560,50,8,OLAP50,PDX102,0.247156
13,-0.099898836,5560,50,8,OLAP50,PDX102,0.247156
0,-1.134209954,5561,50,8,OLAP50,PDX102,0.32167616
2,-0.889790583,5561,50,8,OLAP50,PDX102,0.32167616
6,-0.789117522,5561,50,8,OLAP50,PDX102,0.32167616
9,-0.558616288,5561,50,8,OLAP50,PDX102,0.32167616
13,-0.157383152,5561,50,8,OLAP50,PDX102,0.32167616
0,-1.659310742,5575,50,19,OLAP50,PDX270,0.19027008
2,-1.131046559,5575,50,19,OLAP50,PDX270,0.19027008
6,-0.860803046,5575,50,19,OLAP50,PDX270,0.19027008
9,-0.925672201,5575,50,19,OLAP50,PDX270,0.19027008
13,0.133166326,5575,50,19,OLAP50,PDX270,0.19027008
0,-1.668381448,5576,50,19,OLAP50,PDX270,0.188552
2,-1.053926536,5576,50,19,OLAP50,PDX270,0.188552
6,-1.228046942,5576,50,19,OLAP50,PDX270,0.188552
9,-1.478169153,5576,50,19,OLAP50,PDX270,0.188552
13,-0.90959321,5576,50,19,OLAP50,PDX270,0.188552
0,-1.337178764,5577,50,19,OLAP50,PDX270,0.26258544
2,-1.062345935,5577,50,19,OLAP50,PDX270,0.26258544
6,-1.197941827,5577,50,19,OLAP50,PDX270,0.26258544
9,-0.787686458,5577,50,19,OLAP50,PDX270,0.26258544
13,-0.3866757,5577,50,19,OLAP50,PDX270,0.26258544
0,-1.083405618,5591,50,12,OLAP50,PDX156,0.33844096
5,-0.341809133,5591,50,12,OLAP50,PDX156,0.33844096
8,-0.595808514,5591,50,12,OLAP50,PDX156,0.33844096
13,-0.327988811,5591,50,12,OLAP50,PDX156,0.33844096
0,-2.106360631,5592,50,12,OLAP50,PDX156,0.12168
5,-0.448373528,5592,50,12,OLAP50,PDX156,0.12168
8,-0.748953887,5592,50,12,OLAP50,PDX156,0.12168
13,-0.144317584,5592,50,12,OLAP50,PDX156,0.12168
0,-1.557784803,5594,50,12,OLAP50,PDX156,0.21060208
5,-1.256209702,5594,50,12,OLAP50,PDX156,0.21060208
8,-1.151506864,5594,50,12,OLAP50,PDX156,0.21060208
13,-0.926522902,5594,50,12,OLAP50,PDX156,0.21060208
15,-0.332277845,5594,50,12,OLAP50,PDX156,0.21060208
19,-0.1329048,5594,50,12,OLAP50,PDX156,0.21060208
0,-1.237157923,5595,50,12,OLAP50,PDX156,0.29020784
5,-1.037811118,5595,50,12,OLAP50,PDX156,0.29020784
8,-0.873007034,5595,50,12,OLAP50,PDX156,0.29020784
13,-0.736710429,5595,50,12,OLAP50,PDX156,0.29020784
15,-0.217916635,5595,50,12,OLAP50,PDX156,0.29020784
19,-0.970008014,5595,50,12,OLAP50,PDX156,0.29020784
0,-1.225079049,5596,50,12,OLAP50,PDX156,0.29373448
5,-1.136981294,5596,50,12,OLAP50,PDX156,0.29373448
8,-0.750723752,5596,50,12,OLAP50,PDX156,0.29373448
13,-0.583922907,5596,50,12,OLAP50,PDX156,0.29373448
15,-0.528175262,5596,50,12,OLAP50,PDX156,0.29373448
19,0.082034962,5596,50,12,OLAP50,PDX156,0.29373448
0,-1.367276355,5597,50,12,OLAP50,PDX156,0.2548
5,-0.740268977,5597,50,12,OLAP50,PDX156,0.2548
8,-0.750723752,5597,50,12,OLAP50,PDX156,0.2548
13,-0.42004082,5597,50,12,OLAP50,PDX156,0.2548
15,-0.276351361,5597,50,12,OLAP50,PDX156,0.2548
19,0.77477607,5597,50,12,OLAP50,PDX156,0.2548
0,-1.455710637,5598,50,12,OLAP50,PDX156,0.23323456
5,-0.716555346,5598,50,12,OLAP50,PDX156,0.23323456
8,-0.709307051,5598,50,12,OLAP50,PDX156,0.23323456
13,-0.50607559,5598,50,12,OLAP50,PDX156,0.23323456
15,-0.057841,5598,50,12,OLAP50,PDX156,0.23323456
19,-0.048928766,5598,50,12,OLAP50,PDX156,0.23323456
0,-2.638057829,5599,50,12,OLAP50,PDX156,0.0715
5,-1.276194024,5599,50,12,OLAP50,PDX156,0.0715
8,-1.383970024,5599,50,12,OLAP50,PDX156,0.0715
13,-0.694331882,5599,50,12,OLAP50,PDX156,0.0715
15,-0.557064765,5599,50,12,OLAP50,PDX156,0.0715
19,-0.182915221,5599,50,12,OLAP50,PDX156,0.0715
0,-1.813461422,5600,50,12,OLAP50,PDX156,0.16308864
5,-1.205574086,5600,50,12,OLAP50,PDX156,0.16308864
8,-0.812989024,5600,50,12,OLAP50,PDX156,0.16308864
13,-0.441648129,5600,50,12,OLAP50,PDX156,0.16308864
15,-0.326051078,5600,50,12,OLAP50,PDX156,0.16308864
19,0.122211686,5600,50,12,OLAP50,PDX156,0.16308864
0,-3.74782299,5631,50,5,OLAP50,PDX094,0.023569
3,-3.116962042,5631,50,5,OLAP50,PDX094,0.023569
7,-3.281092776,5631,50,5,OLAP50,PDX094,0.023569
10,-2.780157775,5631,50,5,OLAP50,PDX094,0.023569
14,-3.027470649,5631,50,5,OLAP50,PDX094,0.023569
17,-3.102277491,5631,50,5,OLAP50,PDX094,0.023569
21,-2.413931488,5631,50,5,OLAP50,PDX094,0.023569
24,-2.506506578,5631,50,5,OLAP50,PDX094,0.023569
28,-2.580434069,5631,50,5,OLAP50,PDX094,0.023569
31,-2.121864818,5631,50,5,OLAP50,PDX094,0.023569
35,-1.957229856,5631,50,5,OLAP50,PDX094,0.023569
0,-2.494911896,5632,50,5,OLAP50,PDX094,0.08250372
5,-1.87500474,5632,50,5,OLAP50,PDX094,0.08250372
8,-1.631776164,5632,50,5,OLAP50,PDX094,0.08250372
12,-1.544712721,5632,50,5,OLAP50,PDX094,0.08250372
15,-1.084324842,5632,50,5,OLAP50,PDX094,0.08250372
19,-0.940052418,5632,50,5,OLAP50,PDX094,0.08250372
22,-1.412378329,5632,50,5,OLAP50,PDX094,0.08250372
26,-0.842547826,5632,50,5,OLAP50,PDX094,0.08250372
29,-0.734511989,5632,50,5,OLAP50,PDX094,0.08250372
33,-0.614223178,5632,50,5,OLAP50,PDX094,0.08250372
36,-0.374024582,5632,50,5,OLAP50,PDX094,0.08250372
40,-0.210640343,5632,50,5,OLAP50,PDX094,0.08250372
43,-0.082065389,5632,50,5,OLAP50,PDX094,0.08250372
47,0.163471675,5632,50,5,OLAP50,PDX094,0.08250372
0,-2.411719387,5633,50,5,OLAP50,PDX094,0.089661
5,-2.286776313,5633,50,5,OLAP50,PDX094,0.089661
8,-1.886555981,5633,50,5,OLAP50,PDX094,0.089661
12,-1.427741551,5633,50,5,OLAP50,PDX094,0.089661
15,-0.999167034,5633,50,5,OLAP50,PDX094,0.089661
19,-1.228046942,5633,50,5,OLAP50,PDX094,0.089661
22,-1.191902346,5633,50,5,OLAP50,PDX094,0.089661
26,-1.077878918,5633,50,5,OLAP50,PDX094,0.089661
29,-0.936858506,5633,50,5,OLAP50,PDX094,0.089661
33,-0.897044436,5633,50,5,OLAP50,PDX094,0.089661
36,-0.617370841,5633,50,5,OLAP50,PDX094,0.089661
40,-0.608154186,5633,50,5,OLAP50,PDX094,0.089661
43,-0.306302359,5633,50,5,OLAP50,PDX094,0.089661
47,-0.141975078,5633,50,5,OLAP50,PDX094,0.089661
0,-2.347441883,5634,50,5,OLAP50,PDX094,0.09561344
5,-2.143858385,5634,50,5,OLAP50,PDX094,0.09561344
8,-1.828848689,5634,50,5,OLAP50,PDX094,0.09561344
12,-1.264633202,5634,50,5,OLAP50,PDX094,0.09561344
15,-0.999167034,5634,50,5,OLAP50,PDX094,0.09561344
19,-1.212850495,5634,50,5,OLAP50,PDX094,0.09561344
22,-0.953843078,5634,50,5,OLAP50,PDX094,0.09561344
26,-0.922500271,5634,50,5,OLAP50,PDX094,0.09561344
29,-0.835088696,5634,50,5,OLAP50,PDX094,0.09561344
33,-0.66434859,5634,50,5,OLAP50,PDX094,0.09561344
36,-0.520378575,5634,50,5,OLAP50,PDX094,0.09561344
40,-0.368470872,5634,50,5,OLAP50,PDX094,0.09561344
43,-0.125974736,5634,50,5,OLAP50,PDX094,0.09561344
47,0.004945988,5634,50,5,OLAP50,PDX094,0.09561344
0,-2.413931488,5635,50,5,OLAP50,PDX094,0.08946288
4,-1.816597392,5635,50,5,OLAP50,PDX094,0.08946288
7,-1.606774862,5635,50,5,OLAP50,PDX094,0.08946288
11,-1.606774862,5635,50,5,OLAP50,PDX094,0.08946288
14,-1.399799547,5635,50,5,OLAP50,PDX094,0.08946288
18,-1.577997387,5635,50,5,OLAP50,PDX094,0.08946288
21,-1.362985574,5635,50,5,OLAP50,PDX094,0.08946288
25,-1.275370852,5635,50,5,OLAP50,PDX094,0.08946288
28,-1.115420804,5635,50,5,OLAP50,PDX094,0.08946288
32,-1.002038181,5635,50,5,OLAP50,PDX094,0.08946288
35,-0.760287483,5635,50,5,OLAP50,PDX094,0.08946288
39,-0.822745199,5635,50,5,OLAP50,PDX094,0.08946288
42,-0.581003197,5635,50,5,OLAP50,PDX094,0.08946288
47,-0.367995928,5635,50,5,OLAP50,PDX094,0.08946288
0,-3.009237459,5636,50,5,OLAP50,PDX094,0.04932928
4,-2.317081662,5636,50,5,OLAP50,PDX094,0.04932928
7,-1.971023178,5636,50,5,OLAP50,PDX094,0.04932928
11,-2.309345493,5636,50,5,OLAP50,PDX094,0.04932928
14,-2.174163734,5636,50,5,OLAP50,PDX094,0.04932928
18,-1.917564354,5636,50,5,OLAP50,PDX094,0.04932928
21,-1.513260472,5636,50,5,OLAP50,PDX094,0.04932928
25,-1.640012178,5636,50,5,OLAP50,PDX094,0.04932928
28,-1.406959543,5636,50,5,OLAP50,PDX094,0.04932928
32,-1.280583907,5636,50,5,OLAP50,PDX094,0.04932928
35,-1.187246538,5636,50,5,OLAP50,PDX094,0.04932928
39,-1.002633242,5636,50,5,OLAP50,PDX094,0.04932928
42,-0.787375578,5636,50,5,OLAP50,PDX094,0.04932928
47,-0.647186234,5636,50,5,OLAP50,PDX094,0.04932928
0,-2.30785978,5637,50,5,OLAP50,PDX094,0.09947392
4,-1.274566957,5637,50,5,OLAP50,PDX094,0.09947392
7,-1.234230795,5637,50,5,OLAP50,PDX094,0.09947392
11,-1.598616674,5637,50,5,OLAP50,PDX094,0.09947392
14,-1.225181732,5637,50,5,OLAP50,PDX094,0.09947392
18,-1.327478885,5637,50,5,OLAP50,PDX094,0.09947392
21,-1.017447651,5637,50,5,OLAP50,PDX094,0.09947392
25,-1.019786321,5637,50,5,OLAP50,PDX094,0.09947392
28,-0.828970569,5637,50,5,OLAP50,PDX094,0.09947392
32,-0.634806426,5637,50,5,OLAP50,PDX094,0.09947392
35,-0.55558815,5637,50,5,OLAP50,PDX094,0.09947392
39,-0.677033388,5637,50,5,OLAP50,PDX094,0.09947392
42,-0.207334771,5637,50,5,OLAP50,PDX094,0.09947392
47,0.086653766,5637,50,5,OLAP50,PDX094,0.09947392
0,-2.360426093,5638,50,5,OLAP50,PDX094,0.09438
4,-1.543818725,5638,50,5,OLAP50,PDX094,0.09438
7,-1.357123984,5638,50,5,OLAP50,PDX094,0.09438
11,-1.861211418,5638,50,5,OLAP50,PDX094,0.09438
14,-1.286543148,5638,50,5,OLAP50,PDX094,0.09438
18,-1.318012057,5638,50,5,OLAP50,PDX094,0.09438
21,-1.120896303,5638,50,5,OLAP50,PDX094,0.09438
25,-1.118226394,5638,50,5,OLAP50,PDX094,0.09438
28,-0.952653309,5638,50,5,OLAP50,PDX094,0.09438
32,-0.776715763,5638,50,5,OLAP50,PDX094,0.09438
35,-0.704382218,5638,50,5,OLAP50,PDX094,0.09438
39,-0.565531049,5638,50,5,OLAP50,PDX094,0.09438
42,-0.413826689,5638,50,5,OLAP50,PDX094,0.09438
47,-0.465901208,5638,50,5,OLAP50,PDX094,0.09438
0,-2.040032846,5667,50,20,OLAP50,PDX274,0.13002444
3,-1.612039694,5667,50,20,OLAP50,PDX274,0.13002444
7,-1.534078153,5667,50,20,OLAP50,PDX274,0.13002444
10,-1.084324842,5667,50,20,OLAP50,PDX274,0.13002444
14,-1.030257621,5667,50,20,OLAP50,PDX274,0.13002444
17,-1.030257621,5667,50,20,OLAP50,PDX274,0.13002444
22,-0.762420777,5667,50,20,OLAP50,PDX274,0.13002444
24,-0.686780292,5667,50,20,OLAP50,PDX274,0.13002444
0,-1.406959543,5668,50,20,OLAP50,PDX274,0.24488672
3,-1.081287552,5668,50,20,OLAP50,PDX274,0.24488672
7,-1.03663596,5668,50,20,OLAP50,PDX274,0.24488672
10,-0.774889178,5668,50,20,OLAP50,PDX274,0.24488672
14,-0.661202876,5668,50,20,OLAP50,PDX274,0.24488672
17,-0.661202876,5668,50,20,OLAP50,PDX274,0.24488672
22,-0.390831701,5668,50,20,OLAP50,PDX274,0.24488672
24,-0.486485919,5668,50,20,OLAP50,PDX274,0.24488672
0,-2.186403339,5683,50,13,OLAP50,PDX179,0.11232
4,-1.946275216,5683,50,13,OLAP50,PDX179,0.11232
7,-1.886555981,5683,50,13,OLAP50,PDX179,0.11232
10,-1.886555981,5683,50,13,OLAP50,PDX179,0.11232
15,-1.071712669,5683,50,13,OLAP50,PDX179,0.11232
18,-1.106395137,5683,50,13,OLAP50,PDX179,0.11232
21,-0.807806351,5683,50,13,OLAP50,PDX179,0.11232
25,-0.507555975,5683,50,13,OLAP50,PDX179,0.11232
29,-0.361256853,5683,50,13,OLAP50,PDX179,0.11232
0,-1.323357121,5684,50,13,OLAP50,PDX179,0.26624
4,-0.970008014,5684,50,13,OLAP50,PDX179,0.26624
7,-0.63412384,5684,50,13,OLAP50,PDX179,0.26624
10,-0.63412384,5684,50,13,OLAP50,PDX179,0.26624
15,-0.52069712,5684,50,13,OLAP50,PDX179,0.26624
18,-0.34933197,5684,50,13,OLAP50,PDX179,0.26624
21,-0.280984551,5684,50,13,OLAP50,PDX179,0.26624
25,-0.23464064,5684,50,13,OLAP50,PDX179,0.26624
29,-0.177920886,5684,50,13,OLAP50,PDX179,0.26624
0,-3.402798663,5685,50,13,OLAP50,PDX179,0.03328
3,-4.26584488,5685,50,13,OLAP50,PDX179,0.03328
6,-4.26584488,5685,50,13,OLAP50,PDX179,0.03328
11,-4.26584488,5685,50,13,OLAP50,PDX179,0.03328
14,-4.26584488,5685,50,13,OLAP50,PDX179,0.03328
0,-2.186403339,5686,50,13,OLAP50,PDX179,0.11232
4,-3.402798663,5686,50,13,OLAP50,PDX179,0.11232
7,-2.733368009,5686,50,13,OLAP50,PDX179,0.11232
10,-2.733368009,5686,50,13,OLAP50,PDX179,0.11232
15,-1.249279284,5686,50,13,OLAP50,PDX179,0.11232
18,-1.946275216,5686,50,13,OLAP50,PDX179,0.11232
21,-1.946275216,5686,50,13,OLAP50,PDX179,0.11232
25,-1.723951299,5686,50,13,OLAP50,PDX179,0.11232
29,-1.723951299,5686,50,13,OLAP50,PDX179,0.11232
32,-1.466740457,5686,50,13,OLAP50,PDX179,0.11232
36,-0.970008014,5686,50,13,OLAP50,PDX179,0.11232
0,-1.723951299,5687,50,13,OLAP50,PDX179,0.17836
3,-1.900472799,5687,50,13,OLAP50,PDX179,0.17836
6,-1.900472799,5687,50,13,OLAP50,PDX179,0.17836
11,-1.367276355,5687,50,13,OLAP50,PDX179,0.17836
14,-0.917892013,5687,50,13,OLAP50,PDX179,0.17836
17,-0.917892013,5687,50,13,OLAP50,PDX179,0.17836
21,-0.877070019,5687,50,13,OLAP50,PDX179,0.17836
25,-0.521057794,5687,50,13,OLAP50,PDX179,0.17836
28,-0.261917488,5687,50,13,OLAP50,PDX179,0.17836
32,0.582402485,5687,50,13,OLAP50,PDX179,0.17836
0,-2.186403339,5701,50,17,OLAP50,PDX236,0.11232
4,-1.723951299,5701,50,17,OLAP50,PDX236,0.11232
8,-1.946275216,5701,50,17,OLAP50,PDX236,0.11232
10,-1.709766664,5701,50,17,OLAP50,PDX236,0.11232
15,-1.681397394,5701,50,17,OLAP50,PDX236,0.11232
18,-0.958958178,5701,50,17,OLAP50,PDX236,0.11232
21,-0.970008014,5701,50,17,OLAP50,PDX236,0.11232
25,-0.807806351,5701,50,17,OLAP50,PDX236,0.11232
29,-0.776392451,5701,50,17,OLAP50,PDX236,0.11232
32,-0.950415205,5701,50,17,OLAP50,PDX236,0.11232
36,-0.507555975,5701,50,17,OLAP50,PDX236,0.11232
0,-1.516972685,5702,50,17,OLAP50,PDX236,0.219375
4,-1.516972685,5702,50,17,OLAP50,PDX236,0.219375
8,-1.516972685,5702,50,17,OLAP50,PDX236,0.219375
10,-1.767117512,5702,50,17,OLAP50,PDX236,0.219375
15,-0.839552679,5702,50,17,OLAP50,PDX236,0.219375
18,-0.970008014,5702,50,17,OLAP50,PDX236,0.219375
21,-0.970008014,5702,50,17,OLAP50,PDX236,0.219375
25,-0.970008014,5702,50,17,OLAP50,PDX236,0.219375
29,-0.807806351,5702,50,17,OLAP50,PDX236,0.219375
32,-0.832597495,5702,50,17,OLAP50,PDX236,0.219375
36,-0.507555975,5702,50,17,OLAP50,PDX236,0.219375
0,-1.261698108,5710,50,23,OLAP50,PDX302,0.28317276
5,-1.095498143,5710,50,23,OLAP50,PDX302,0.28317276
8,-1.067407618,5710,50,23,OLAP50,PDX302,0.28317276
14,-1.847605765,5710,50,23,OLAP50,PDX302,0.28317276
19,-2.694147296,5710,50,23,OLAP50,PDX302,0.28317276
22,-2.897940811,5710,50,23,OLAP50,PDX302,0.28317276
26,-3.849085766,5710,50,23,OLAP50,PDX302,0.28317276
29,-3.669861448,5710,50,23,OLAP50,PDX302,0.28317276
33,-4.26584488,5710,50,23,OLAP50,PDX302,0.28317276
36,-5.482240205,5710,50,23,OLAP50,PDX302,0.28317276
0,-1.900472799,5719,50,39,OLAP50,STG316,0.14949792
2,-1.261698108,5719,50,39,OLAP50,STG316,0.14949792
6,-1.274566957,5719,50,39,OLAP50,STG316,0.14949792
9,-1.38657152,5719,50,39,OLAP50,STG316,0.14949792
13,-0.893260378,5719,50,39,OLAP50,STG316,0.14949792
16,-0.722106812,5719,50,39,OLAP50,STG316,0.14949792
20,-0.431999656,5719,50,39,OLAP50,STG316,0.14949792
24,-0.5532489,5719,50,39,OLAP50,STG316,0.14949792
27,-0.427011636,5719,50,39,OLAP50,STG316,0.14949792
31,-0.319215066,5719,50,39,OLAP50,STG316,0.14949792
34,-0.09796535,5719,50,39,OLAP50,STG316,0.14949792
39,0.110758743,5719,50,39,OLAP50,STG316,0.14949792
42,0.364993052,5719,50,39,OLAP50,STG316,0.14949792
47,0.386435046,5719,50,39,OLAP50,STG316,0.14949792
49,0.444236387,5719,50,39,OLAP50,STG316,0.14949792
60,0.612344851,5719,50,39,OLAP50,STG316,0.14949792
0,-2.857118817,5720,50,39,OLAP50,STG316,0.057434
2,-2.471003745,5720,50,39,OLAP50,STG316,0.057434
6,-2.032252659,5720,50,39,OLAP50,STG316,0.057434
9,-1.723951299,5720,50,39,OLAP50,STG316,0.057434
13,-1.600271849,5720,50,39,OLAP50,STG316,0.057434
16,-1.380113502,5720,50,39,OLAP50,STG316,0.057434
20,-1.249226689,5720,50,39,OLAP50,STG316,0.057434
24,-1.39020038,5720,50,39,OLAP50,STG316,0.057434
27,-1.172784263,5720,50,39,OLAP50,STG316,0.057434
31,-1.22794929,5720,50,39,OLAP50,STG316,0.057434
34,-0.787686458,5720,50,39,OLAP50,STG316,0.057434
39,-0.452480618,5720,50,39,OLAP50,STG316,0.057434
42,-0.256244906,5720,50,39,OLAP50,STG316,0.057434
47,-0.351956948,5720,50,39,OLAP50,STG316,0.057434
49,-0.084385243,5720,50,39,OLAP50,STG316,0.057434
60,0.112690482,5720,50,39,OLAP50,STG316,0.057434
0,-1.99566055,5721,50,39,OLAP50,STG316,0.13592384
3,-1.753755496,5721,50,39,OLAP50,STG316,0.13592384
7,-1.559395961,5721,50,39,OLAP50,STG316,0.13592384
10,-1.582714972,5721,50,39,OLAP50,STG316,0.13592384
14,-1.223419879,5721,50,39,OLAP50,STG316,0.13592384
18,-1.495109727,5721,50,39,OLAP50,STG316,0.13592384
21,-1.075203935,5721,50,39,OLAP50,STG316,0.13592384
25,-0.864647499,5721,50,39,OLAP50,STG316,0.13592384
28,-0.832632169,5721,50,39,OLAP50,STG316,0.13592384
33,-0.495481023,5721,50,39,OLAP50,STG316,0.13592384
36,-0.512010325,5721,50,39,OLAP50,STG316,0.13592384
41,-0.33315107,5721,50,39,OLAP50,STG316,0.13592384
43,-0.208888144,5721,50,39,OLAP50,STG316,0.13592384
54,0.061373518,5721,50,39,OLAP50,STG316,0.13592384
0,-1.900472799,5722,50,39,OLAP50,STG316,0.14949792
3,-2.201009491,5722,50,39,OLAP50,STG316,0.14949792
7,-1.457701344,5722,50,39,OLAP50,STG316,0.14949792
10,-1.323357121,5722,50,39,OLAP50,STG316,0.14949792
14,-1.239475637,5722,50,39,OLAP50,STG316,0.14949792
18,-1.602998689,5722,50,39,OLAP50,STG316,0.14949792
21,-1.158750139,5722,50,39,OLAP50,STG316,0.14949792
25,-1.25103646,5722,50,39,OLAP50,STG316,0.14949792
28,-1.25103646,5722,50,39,OLAP50,STG316,0.14949792
33,-0.969013996,5722,50,39,OLAP50,STG316,0.14949792
36,-0.922500271,5722,50,39,OLAP50,STG316,0.14949792
41,-0.558616288,5722,50,39,OLAP50,STG316,0.14949792
43,-0.560698454,5722,50,39,OLAP50,STG316,0.14949792
54,-0.514164525,5722,50,39,OLAP50,STG316,0.14949792
0,-2.341325921,5724,50,39,OLAP50,STG316,0.0962
7,-1.205574086,5724,50,39,OLAP50,STG316,0.0962
10,-0.90959321,5724,50,39,OLAP50,STG316,0.0962
14,-0.762420777,5724,50,39,OLAP50,STG316,0.0962
18,-0.937218192,5724,50,39,OLAP50,STG316,0.0962
21,-0.893841121,5724,50,39,OLAP50,STG316,0.0962
25,-0.815857335,5724,50,39,OLAP50,STG316,0.0962
28,-0.767726944,5724,50,39,OLAP50,STG316,0.0962
33,-0.674027139,5724,50,39,OLAP50,STG316,0.0962
36,-0.423298991,5724,50,39,OLAP50,STG316,0.0962
41,-0.353094732,5724,50,39,OLAP50,STG316,0.0962
43,-0.314886103,5724,50,39,OLAP50,STG316,0.0962
54,-0.323544165,5724,50,39,OLAP50,STG316,0.0962
0,-2.049285791,5725,50,39,OLAP50,STG316,0.12882688
3,-1.738635851,5725,50,39,OLAP50,STG316,0.12882688
7,-1.274566957,5725,50,39,OLAP50,STG316,0.12882688
10,-1.450657964,5725,50,39,OLAP50,STG316,0.12882688
15,-0.884850206,5725,50,39,OLAP50,STG316,0.12882688
18,-0.902003285,5725,50,39,OLAP50,STG316,0.12882688
23,-0.48329295,5725,50,39,OLAP50,STG316,0.12882688
25,-0.172626878,5725,50,39,OLAP50,STG316,0.12882688
36,0.116181754,5725,50,39,OLAP50,STG316,0.12882688
0,-2.094854432,5726,50,39,OLAP50,STG316,0.12308816
3,-1.803174372,5726,50,39,OLAP50,STG316,0.12308816
7,-1.323822073,5726,50,39,OLAP50,STG316,0.12308816
10,-1.521655633,5726,50,39,OLAP50,STG316,0.12308816
15,-0.828725192,5726,50,39,OLAP50,STG316,0.12308816
18,-0.851212232,5726,50,39,OLAP50,STG316,0.12308816
23,-0.430782916,5726,50,39,OLAP50,STG316,0.12308816
25,-0.379697483,5726,50,39,OLAP50,STG316,0.12308816
36,-0.07126402,5726,50,39,OLAP50,STG316,0.12308816
0,-1.477237005,5749,50,9,OLAP50,PDX124,0.22826752
3,-1.855359167,5749,50,9,OLAP50,PDX124,0.22826752
7,-1.25103646,5749,50,9,OLAP50,PDX124,0.22826752
10,-1.445866887,5749,50,9,OLAP50,PDX124,0.22826752
14,-1.383970024,5749,50,9,OLAP50,PDX124,0.22826752
17,-1.546832759,5749,50,9,OLAP50,PDX124,0.22826752
22,-1.353623049,5749,50,9,OLAP50,PDX124,0.22826752
